word,palabra,sentiment,lexicon,score
headache,dolor de cabeza,negative,bing,NA
headaches,Dolores de cabeza,negative,bing,NA
headway,progreso,positive,bing,NA
heal,sanar,positive,bing,NA
healthful,sano,positive,bing,NA
healthy,saludable,positive,bing,NA
heartbreaker,Rompecorazones,negative,bing,NA
heartbreaking,angustioso,negative,bing,NA
heartbreakingly,Conmovido,negative,bing,NA
hearten,animar,positive,bing,NA
heartening,Alentador,positive,bing,NA
heartfelt,sentido,positive,bing,NA
heartily,sinceramente,positive,bing,NA
heartless,cruel,negative,bing,NA
heartwarming,reconfortante,positive,bing,NA
heathen,pagano,negative,bing,NA
heaven,cielo,positive,bing,NA
heavenly,celestial,positive,bing,NA
heavy-handed,Pesado,negative,bing,NA
heavyhearted,corazón pesado,negative,bing,NA
heck,infierno,negative,bing,NA
heckle,interrumpir a un orador,negative,bing,NA
heckled,Heckled traducción,negative,bing,NA
heckles,Odia,negative,bing,NA
hectic,frenético,negative,bing,NA
hedge,cobertura,negative,bing,NA
hedonistic,Hedonista,negative,bing,NA
heedless,desatento,negative,bing,NA
hefty,fuerte,negative,bing,NA
hegemonism,Hegemonismo,negative,bing,NA
hegemonistic,Hegemonista,negative,bing,NA
hegemony,hegemonía,negative,bing,NA
heinous,atroz,negative,bing,NA
hell,infierno,negative,bing,NA
hell-bent,empeñado,negative,bing,NA
hellion,gamberro,negative,bing,NA
hells,Infiernos,negative,bing,NA
helped,ayudado,positive,bing,NA
helpful,servicial,positive,bing,NA
helping,ración,positive,bing,NA
helpless,indefenso,negative,bing,NA
helplessly,Impotente,negative,bing,NA
helplessness,Desamparo,negative,bing,NA
heresy,herejía,negative,bing,NA
heretic,hereje,negative,bing,NA
heretical,herético,negative,bing,NA
hero,héroe,positive,bing,NA
heroic,heroico,positive,bing,NA
heroically,Heroicamente,positive,bing,NA
heroine,heroína,positive,bing,NA
heroize,Heroizar,positive,bing,NA
heros,Héroes,positive,bing,NA
hesitant,vacilante,negative,bing,NA
hestitant,Honesto,negative,bing,NA
hideous,horrible,negative,bing,NA
hideously,feamente,negative,bing,NA
hideousness,Odiosa,negative,bing,NA
high-priced,Alto precio,negative,bing,NA
high-quality,alta calidad,positive,bing,NA
high-spirited,Animado,positive,bing,NA
hilarious,divertidísimo,positive,bing,NA
hiliarious,Hilarante,negative,bing,NA
hinder,impedir,negative,bing,NA
hindrance,obstáculo,negative,bing,NA
hiss,silbido,negative,bing,NA
hissed,Silbido,negative,bing,NA
hissing,silbido,negative,bing,NA
ho-hum,Zumbido,negative,bing,NA
hoard,acumular,negative,bing,NA
hoax,farsa,negative,bing,NA
hobble,cojear,negative,bing,NA
hogs,Cerdos,negative,bing,NA
hollow,hueco,negative,bing,NA
holy,santo,positive,bing,NA
homage,homenaje,positive,bing,NA
honest,honesto,positive,bing,NA
honesty,honestidad,positive,bing,NA
honor,honor,positive,bing,NA
honorable,honorable,positive,bing,NA
honored,honrado,positive,bing,NA
honoring,Honrar,positive,bing,NA
hoodium,Hoodium,negative,bing,NA
hoodwink,engañar,negative,bing,NA
hooligan,gamberro,negative,bing,NA
hooray,Hooray,positive,bing,NA
hopeful,esperanzado,positive,bing,NA
hopeless,sin esperanza,negative,bing,NA
hopelessly,sin esperanza,negative,bing,NA
hopelessness,desesperación,negative,bing,NA
horde,horda,negative,bing,NA
horrendous,horrendo,negative,bing,NA
horrendously,Horriblemente,negative,bing,NA
horrible,horrible,negative,bing,NA
horrid,horrible,negative,bing,NA
horrific,horrendo,negative,bing,NA
horrified,Horrorizado,negative,bing,NA
horrifies,Horroriza,negative,bing,NA
horrify,horrorizar,negative,bing,NA
horrifying,horripilante,negative,bing,NA
horrifys,Horror,negative,bing,NA
hospitable,hospitalario,positive,bing,NA
hostage,rehén,negative,bing,NA
hostile,hostil,negative,bing,NA
hostilities,Hostilidades,negative,bing,NA
hostility,hostilidad,negative,bing,NA
hot,caliente,positive,bing,NA
hotbeds,Hotbeds,negative,bing,NA
hotcake,pastel caliente,positive,bing,NA
hotcakes,panqueques,positive,bing,NA
hothead,exaltado,negative,bing,NA
hotheaded,exaltado,negative,bing,NA
hothouse,invernáculo,negative,bing,NA
hottest,Más caliente,positive,bing,NA
hubris,Arrogante,negative,bing,NA
huckster,mercachifle,negative,bing,NA
hug,abrazo,positive,bing,NA
hum,tararear,negative,bing,NA
humane,humano,positive,bing,NA
humble,humilde,positive,bing,NA
humid,húmedo,negative,bing,NA
humiliate,humillar,negative,bing,NA
humiliating,humillante,negative,bing,NA
humiliation,humillación,negative,bing,NA
humility,humildad,positive,bing,NA
humming,zumbador,negative,bing,NA
humor,humor,positive,bing,NA
humorous,humorístico,positive,bing,NA
humorously,Con humor,positive,bing,NA
humour,humor,positive,bing,NA
humourous,Chistoso,positive,bing,NA
hung,colgado,negative,bing,NA
hurt,herir,negative,bing,NA
hurted,Herido,negative,bing,NA
hurtful,hiriente,negative,bing,NA
hurting,Herir,negative,bing,NA
hurts,Duele,negative,bing,NA
hustler,estafador,negative,bing,NA
hype,Bombo,negative,bing,NA
hypocricy,Hipocrisia,negative,bing,NA
hypocrisy,hipocresía,negative,bing,NA
hypocrite,hipócrita,negative,bing,NA
hypocrites,Hipócritas,negative,bing,NA
hypocritical,hipócrita,negative,bing,NA
hypocritically,Hipócritamente,negative,bing,NA
hysteria,histeria,negative,bing,NA
hysteric,histérico,negative,bing,NA
hysterical,histérico,negative,bing,NA
hysterically,Histéricamente,negative,bing,NA
hysterics,histerismo,negative,bing,NA
ideal,ideal,positive,bing,NA
idealize,idealizar,positive,bing,NA
ideally,idealmente,positive,bing,NA
idiocies,Idiocias,negative,bing,NA
idiocy,idiotez,negative,bing,NA
idiot,idiota,negative,bing,NA
idiotic,idiota,negative,bing,NA
idiotically,Idiota,negative,bing,NA
idiots,Idiotas,negative,bing,NA
idle,ocioso,negative,bing,NA
idol,ídolo,positive,bing,NA
idolize,idolatrar,positive,bing,NA
idolized,Idolatrado,positive,bing,NA
idyllic,idílico,positive,bing,NA
ignoble,innoble,negative,bing,NA
ignominious,ignominioso,negative,bing,NA
ignominiously,Ignominiosamente,negative,bing,NA
ignominy,ignominia,negative,bing,NA
ignorance,ignorancia,negative,bing,NA
ignorant,ignorante,negative,bing,NA
ignore,ignorar,negative,bing,NA
ill-advised,Mal aconsejado,negative,bing,NA
ill-conceived,Mal concebido,negative,bing,NA
ill-defined,Mal definido,negative,bing,NA
ill-designed,Mal diseñado,negative,bing,NA
ill-fated,Malogrado,negative,bing,NA
ill-favored,Mal favorecido,negative,bing,NA
ill-formed,Mal formado,negative,bing,NA
ill-mannered,Mal educado,negative,bing,NA
ill-natured,Maligno,negative,bing,NA
ill-sorted,Mal ordenado,negative,bing,NA
ill-tempered,Malhumorado,negative,bing,NA
ill-treated,Maltratado,negative,bing,NA
ill-treatment,Malos tratos,negative,bing,NA
ill-usage,Mal uso,negative,bing,NA
ill-used,Mal usado,negative,bing,NA
illegal,ilegal,negative,bing,NA
illegally,Ilegalmente,negative,bing,NA
illegitimate,ilegítimo,negative,bing,NA
illicit,ilícito,negative,bing,NA
illiterate,analfabeto,negative,bing,NA
illness,enfermedad,negative,bing,NA
illogic,Ilógico,negative,bing,NA
illogical,ilógico,negative,bing,NA
illogically,ilógicamente,negative,bing,NA
illuminate,iluminar,positive,bing,NA
illuminati,Illuminati,positive,bing,NA
illuminating,esclarecedor,positive,bing,NA
illumine,iluminar,positive,bing,NA
illusion,espejismo,negative,bing,NA
illusions,Ilusiones,negative,bing,NA
illusory,ilusorio,negative,bing,NA
illustrious,ilustre,positive,bing,NA
ilu,Ilu,positive,bing,NA
imaculate,Imaculado,positive,bing,NA
imaginary,imaginario,negative,bing,NA
imaginative,imaginativo,positive,bing,NA
imbalance,desequilibrio,negative,bing,NA
imbecile,imbécil,negative,bing,NA
imbroglio,embrollo,negative,bing,NA
immaculate,inmaculado,positive,bing,NA
immaculately,Inmaculadamente,positive,bing,NA
immaterial,inmaterial,negative,bing,NA
immature,inmaduro,negative,bing,NA
immense,inmenso,positive,bing,NA
imminence,inminencia,negative,bing,NA
imminently,Inminentemente,negative,bing,NA
immobilized,inmovilizado,negative,bing,NA
immoderate,inmoderado,negative,bing,NA
immoderately,Inmoderadamente,negative,bing,NA
immodest,inmodesto,negative,bing,NA
immoral,inmoral,negative,bing,NA
immorality,inmoralidad,negative,bing,NA
immorally,Inmoralmente,negative,bing,NA
immovable,inamovible,negative,bing,NA
impair,perjudicar,negative,bing,NA
impaired,dañado,negative,bing,NA
impartial,imparcial,positive,bing,NA
impartiality,imparcialidad,positive,bing,NA
impartially,imparcialmente,positive,bing,NA
impasse,punto muerto,negative,bing,NA
impassioned,apasionado,positive,bing,NA
impatience,impaciencia,negative,bing,NA
impatient,impaciente,negative,bing,NA
impatiently,Impacientemente,negative,bing,NA
impeach,procesar,negative,bing,NA
impeccable,impecable,positive,bing,NA
impeccably,intachablemente,positive,bing,NA
impedance,impedancia,negative,bing,NA
impede,impedir,negative,bing,NA
impediment,impedimento,negative,bing,NA
impending,inminente,negative,bing,NA
impenitent,impenitente,negative,bing,NA
imperfect,imperfecto,negative,bing,NA
imperfection,imperfección,negative,bing,NA
imperfections,Imperfecciones,negative,bing,NA
imperfectly,Imperfectamente,negative,bing,NA
imperialist,imperialista,negative,bing,NA
imperil,poner en peligro,negative,bing,NA
imperious,imperioso,negative,bing,NA
imperiously,Imperiosamente,negative,bing,NA
impermissible,inadmisible,negative,bing,NA
impersonal,impersonal,negative,bing,NA
impertinent,impertinente,negative,bing,NA
impetuous,impetuoso,negative,bing,NA
impetuously,Impetuosamente,negative,bing,NA
impiety,impiedad,negative,bing,NA
impinge,afectar a,negative,bing,NA
impious,impío,negative,bing,NA
implacable,implacable,negative,bing,NA
implausible,increíble,negative,bing,NA
implausibly,Implausiblemente,negative,bing,NA
implicate,implicar,negative,bing,NA
implication,implicación,negative,bing,NA
implode,Implosionar,negative,bing,NA
impolite,descortés,negative,bing,NA
impolitely,con descortesía,negative,bing,NA
impolitic,impolítico,negative,bing,NA
important,importante,positive,bing,NA
importunate,importuno,negative,bing,NA
importune,importunar,negative,bing,NA
impose,imponer,negative,bing,NA
imposers,Impostores,negative,bing,NA
imposing,imponente,negative,bing,NA
imposition,imposición,negative,bing,NA
impossible,imposible,negative,bing,NA
impossiblity,Imposibilidad,negative,bing,NA
impossibly,Imposible,negative,bing,NA
impotent,impotente,negative,bing,NA
impoverish,empobrecer,negative,bing,NA
impoverished,empobrecido,negative,bing,NA
impractical,poco práctico,negative,bing,NA
imprecate,imprecar,negative,bing,NA
imprecise,impreciso,negative,bing,NA
imprecisely,Imprecisa,negative,bing,NA
imprecision,Imprecisión,negative,bing,NA
impress,impresionar,positive,bing,NA
impressed,impresionado,positive,bing,NA
impresses,Impresiona,positive,bing,NA
impressive,impresionante,positive,bing,NA
impressively,Impresionantemente,positive,bing,NA
impressiveness,Impresionante,positive,bing,NA
imprison,encarcelar,negative,bing,NA
imprisonment,prisión,negative,bing,NA
improbability,improbabilidad,negative,bing,NA
improbable,improbable,negative,bing,NA
improbably,Improbablemente,negative,bing,NA
improper,incorrecto,negative,bing,NA
improperly,incorrectamente,negative,bing,NA
impropriety,impropiedad,negative,bing,NA
improve,mejorar,positive,bing,NA
improved,mejorado,positive,bing,NA
improvement,mejora,positive,bing,NA
improvements,Mejoras,positive,bing,NA
improves,Mejora,positive,bing,NA
improving,mejorando,positive,bing,NA
imprudence,imprudencia,negative,bing,NA
imprudent,imprudente,negative,bing,NA
impudence,descaro,negative,bing,NA
impudent,impudente,negative,bing,NA
impudently,Impudentemente,negative,bing,NA
impugn,impugnar,negative,bing,NA
impulsive,impulsivo,negative,bing,NA
impulsively,impulsivamente,negative,bing,NA
impunity,impunidad,negative,bing,NA
impure,impuro,negative,bing,NA
impurity,impureza,negative,bing,NA
inability,incapacidad,negative,bing,NA
inaccuracies,Inexactitudes,negative,bing,NA
inaccuracy,inexactitud,negative,bing,NA
inaccurate,incorrecto,negative,bing,NA
inaccurately,Incorrectamente,negative,bing,NA
inaction,inacción,negative,bing,NA
inactive,inactivo,negative,bing,NA
inadequacy,insuficiencia,negative,bing,NA
inadequate,inadecuado,negative,bing,NA
inadequately,Inadecuadamente,negative,bing,NA
inadverent,Inadvertido,negative,bing,NA
inadverently,Inadvertidamente,negative,bing,NA
inadvisable,desaconsejable,negative,bing,NA
inadvisably,Inadmisiblemente,negative,bing,NA
inane,inane,negative,bing,NA
inanely,Inanamente,negative,bing,NA
inappropriate,inapropiado,negative,bing,NA
inappropriately,Inapropiadamente,negative,bing,NA
inapt,inepto,negative,bing,NA
inaptitude,ineptitud,negative,bing,NA
inarticulate,inarticulado,negative,bing,NA
inattentive,inatento,negative,bing,NA
inaudible,inaudible,negative,bing,NA
incapable,incapaz,negative,bing,NA
incapably,Incapaz,negative,bing,NA
incautious,incauto,negative,bing,NA
incendiary,incendiario,negative,bing,NA
incense,incienso,negative,bing,NA
incessant,incesante,negative,bing,NA
incessantly,Incesantemente,negative,bing,NA
incite,incitar,negative,bing,NA
incitement,incitación,negative,bing,NA
incivility,incivilidad,negative,bing,NA
inclement,inclemente,negative,bing,NA
incognizant,ignorante,negative,bing,NA
incoherence,incoherencia,negative,bing,NA
incoherent,incoherente,negative,bing,NA
incoherently,Incoherentemente,negative,bing,NA
incommensurate,inconmensurable,negative,bing,NA
incomparable,incomparable,negative,bing,NA
incomparably,incomparablemente,negative,bing,NA
incompatability,Incompatibilidad,negative,bing,NA
incompatibility,incompatibilidad,negative,bing,NA
incompatible,incompatible,negative,bing,NA
incompetence,incompetencia,negative,bing,NA
incompetent,incompetente,negative,bing,NA
incompetently,Incompetentemente,negative,bing,NA
incomplete,incompleto,negative,bing,NA
incompliant,Incompatible,negative,bing,NA
incomprehensible,incomprensible,negative,bing,NA
incomprehension,incomprensión,negative,bing,NA
inconceivable,inconcebible,negative,bing,NA
inconceivably,Inconcebiblemente,negative,bing,NA
incongruous,incongruente,negative,bing,NA
incongruously,Incongruentemente,negative,bing,NA
inconsequent,inconsecuente,negative,bing,NA
inconsequential,inconsecuente,negative,bing,NA
inconsequentially,Inconsequentemente,negative,bing,NA
inconsequently,Inconsequentemente,negative,bing,NA
inconsiderate,desconsiderado,negative,bing,NA
inconsiderately,Inconsideradamente,negative,bing,NA
inconsistence,Inconsistencia,negative,bing,NA
inconsistencies,Inconsistencias,negative,bing,NA
inconsistency,inconsecuencia,negative,bing,NA
inconsistent,inconsistente,negative,bing,NA
inconsolable,inconsolable,negative,bing,NA
inconsolably,Inconsolablemente,negative,bing,NA
inconstant,inconstante,negative,bing,NA
inconvenience,inconveniencia,negative,bing,NA
inconveniently,Inconvenientemente,negative,bing,NA
incorrect,incorrecto,negative,bing,NA
incorrectly,incorrectamente,negative,bing,NA
incorrigible,incorregible,negative,bing,NA
incorrigibly,Incorregiblemente,negative,bing,NA
incredible,increíble,positive,bing,NA
incredibly,increíblemente,positive,bing,NA
incredulous,incrédulo,negative,bing,NA
incredulously,Con incredulidad,negative,bing,NA
inculcate,inculcar,negative,bing,NA
indebted,endeudado,positive,bing,NA
indecency,indecencia,negative,bing,NA
indecent,indecente,negative,bing,NA
indecently,Indecentemente,negative,bing,NA
indecision,indecisión,negative,bing,NA
indecisive,indeciso,negative,bing,NA
indecisively,Indeciso,negative,bing,NA
indecorum,indecoro,negative,bing,NA
indefensible,indefendible,negative,bing,NA
indelicate,poco delicado,negative,bing,NA
indeterminable,indeterminable,negative,bing,NA
indeterminably,Indeterminadamente,negative,bing,NA
indeterminate,indeterminado,negative,bing,NA
indifference,indiferencia,negative,bing,NA
indifferent,indiferente,negative,bing,NA
indigent,indigente,negative,bing,NA
indignant,indignado,negative,bing,NA
indignantly,con indignación,negative,bing,NA
indignation,indignación,negative,bing,NA
indignity,indignidad,negative,bing,NA
indiscernible,indiscernible,negative,bing,NA
indiscreet,indiscreto,negative,bing,NA
indiscreetly,Indiscretamente,negative,bing,NA
indiscretion,indiscreción,negative,bing,NA
indiscriminate,indistinto,negative,bing,NA
indiscriminately,Indiscriminadamente,negative,bing,NA
indiscriminating,Indiscriminado,negative,bing,NA
indistinguishable,indistinguible,negative,bing,NA
individualized,Individualizado,positive,bing,NA
indoctrinate,adoctrinar,negative,bing,NA
indoctrination,adoctrinamiento,negative,bing,NA
indolent,indolente,negative,bing,NA
indulge,complacer,negative,bing,NA
indulgence,indulgencia,positive,bing,NA
indulgent,indulgente,positive,bing,NA
industrious,industrioso,positive,bing,NA
ineffective,ineficaz,negative,bing,NA
ineffectively,Ineficazmente,negative,bing,NA
ineffectiveness,inoperancia,negative,bing,NA
ineffectual,ineficaz,negative,bing,NA
ineffectually,Ineficazmente,negative,bing,NA
